siteId,site,field,distanceWeight,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11
Fallon03,Fallon,03,no,25489.827450980392,14643.152941176473,12837.945098039223,3106.301960784314,13422.533333333333,71217.84705882354,27351.47450980391,55018.05882352941,47367.92549019611,19971.984313725497,56117.96862745099,3290.619607843137
Fallon03,Fallon,03,const,8785673.263131829,4714342.685336983,4532300.954724286,1141105.9530377442,4619625.011843258,23845600.556896668,11269827.221066535,19058983.09482608,16224467.468723519,8216965.991898119,12850478.668884631,1184157.1462451725
Fallon03,Fallon,03,sig1,13.400582245467136,7.201790171234811,12.386554332520623,0.3477618581208304,0.02508337800732143,103.19330750229689,1115.9957163157271,81.7804512485658,298.58975233006254,15.24736757878884,8.8953057773526,19.30458749801461
Fallon03,Fallon,03,sig2,69.9344373556429,239.34725830613618,203.95845423095864,22.066965767750023,3.618450059775415,1065.7492304077236,3510.8227749043767,948.623111819647,1892.750509430451,127.08270060332654,385.3017964044803,107.72444513869969
Fallon03,Fallon,03,sig3,2925.0922999039835,1295.661116257319,1492.7511242632488,111.52651980554481,489.4613126352884,5841.804740362044,6882.354543105705,5866.077631756515,6552.451621380094,1950.882531426472,3672.087213913984,530.2598827295648
Fallon03,Fallon,03,sig4,8178.518454480258,2951.284559874465,3664.23495321976,723.186149640166,3226.886285404944,17550.49509659857,9443.598985634675,14224.230480844726,13103.383075131713,7597.479296015173,8446.658657016795,1095.0290887588496
Fallon03,Fallon,03,sig5,14159.261316005888,8066.837996624115,7572.369383323477,2168.394291623837,8568.989902990996,40860.99424473545,16852.925320608843,32143.871835350772,25824.544548435933,14376.992890796537,19629.588812468948,1853.9837052898808
Yerington01,Yerington,01,no,24684.650980392158,3481.5450980392156,9548.74901960784,24111.615686274512,770.1882352941178,61086.32156862745,103350.79607843139,27792.450980392154,19818.86274509803,3659.6274509803925,69482.16470588237,99.72549019607841
Yerington01,Yerington,01,const,6430789.941019559,1250309.3492292648,1311590.0824259967,7888916.287250644,191604.96925155105,19184525.23264079,47497949.166347355,9838991.084408332,6404829.9962100545,1304381.386098568,14504700.74830077,2131.0673191643123
Yerington01,Yerington,01,sig1,9.721231368424168e-8,6.744973877268249e-7,0.027807386790831067,0.34755100080135815,0.14722460151324615,2.9879889231734547,1660.8023043767682,0.5568479079095192,2.581968349580791,0.0014112115059013216,0.0027183439029243336,2.1541103276004794e-26
Yerington01,Yerington,01,sig2,0.02762799861167414,0.06565364219540755,7.778011038568199,32.04497384090382,6.379558155183899,627.1589722747459,7492.113722932702,73.29438166892479,282.1484656233121,0.8318028255528763,8.6821866188791,4.4608071587585546e-13
Yerington01,Yerington,01,sig3,96.87165845678726,83.27105165982816,152.54393907260462,1736.4549938804869,36.17858535591282,5748.7842858149015,24667.97935418877,1383.1576581147376,2345.92230970792,147.67148926077112,1006.9827927280672,7.344621165541567e-6
Yerington01,Yerington,01,sig4,2549.4945698470106,856.845086405473,377.1868658041652,7267.100191369018,95.64240426371781,13187.49339432543,46598.032794626975,7180.4894961829805,5676.689287003447,1026.7341030183154,4899.1391294812,0.007130802286359943
Yerington01,Yerington,01,sig5,11838.596286134747,2349.0146280706444,1647.0450978223123,13402.166322277364,317.00363568518327,32044.527277546076,74510.0572531971,18041.709569837913,10069.32946470367,2401.495428410511,24410.71701908568,2.4897479705238097
